市立大灣高中附設國中,臺南市市立大灣高中附設國中,114306,臺南市
市立永仁高中附設國中,臺南市市立永仁高中附設國中,114307,臺南市
私立長榮高中附設國中,臺南市私立長榮高中附設國中,211301,臺南市
財團法人聖功女中附設國中,臺南市財團法人聖功女中附設國中,211304,臺南市
臺南市光華高中附設國中,臺南市臺南市光華高中附設國中,211310,臺南市
私立瀛海高中附設國中,臺南市私立瀛海高中附設國中,211315,臺南市
私立崑山高中附設國中,臺南市私立崑山高中附設國中,211317,臺南市
私立德光高中附設國中,臺南市私立德光高中附設國中,211318,臺南市
財團法人慈濟高中附設國中,臺南市財團法人慈濟高中附設國中,211320,臺南市
市立南寧高中附設國中,臺南市市立南寧高中附設國中,213303,臺南市
市立土城高中附設國中,臺南市市立土城高中附設國中,213316,臺南市
財團法人普門中學附設國中,高雄市財團法人普門中學附設國中,121307,高雄市
私立正義高中附設國中,高雄市私立正義高中附設國中,121318,高雄市
私立義大國際高中附設國中,高雄市私立義大國際高中附設國中,121320,高雄市
市立文山高中附設國中,高雄市市立文山高中附設國中,124302,高雄市
市立林園高中附設國中,高雄市市立林園高中附設國中,124311,高雄市
市立仁武高中附設國中,高雄市市立仁武高中附設國中,124313,高雄市
市立路竹高中附設國中,高雄市市立路竹高中附設國中,124322,高雄市
市立六龜高中附設國中,高雄市市立六龜高中附設國中,124333,高雄市
市立福誠高中附設國中,高雄市市立福誠高中附設國中,124340,高雄市
私立明誠高中附設國中,高雄市私立明誠高中附設國中,521301,高雄市
私立大榮高中附設國中,高雄市私立大榮高中附設國中,521303,高雄市
市立鼓山高中附設國中,高雄市市立鼓山高中附設國中,523301,高雄市
國立中山大學附屬國光高中附設國中,高雄市國立中山大學附屬國光高中附設國中,540301,高雄市
私立立志高中附設國中,高雄市私立立志高中附設國中,551301,高雄市
市立新興高中附設國中,高雄市市立新興高中附設國中,563301,高雄市
國立高師大附中附設國中,高雄市國立高師大附中附設國中,580301,高雄市
私立復華高中附設國中,高雄市私立復華高中附設國中,581301,高雄市
天主教道明中學附設國中,高雄市天主教道明中學附設國中,581302,高雄市
市立中正高中附設國中,高雄市市立中正高中附設國中,583301,高雄市
市立瑞祥高中附設國中,高雄市市立瑞祥高中附設國中,593302,高雄市
國立高餐大附屬餐旅中學附設國中,高雄市國立高餐大附屬餐旅中學附設國中,610405,高雄市
私立慧燈高中附設國中,宜蘭縣私立慧燈高中附設國中,021301,宜蘭縣
私立中道高中附設國中,宜蘭縣私立中道高中附設國中,021310,宜蘭縣
縣立南澳高中附設國中,宜蘭縣縣立南澳高中附設國中,024322,宜蘭縣
縣立慈心華德福實中附設國中,宜蘭縣縣立慈心華德福實中附設國中,024325,宜蘭縣
私立義民高中附設國中,新竹縣私立義民高中附設國中,041303,新竹縣
私立忠信高中附設國中,新竹縣私立忠信高中附設國中,041305,新竹縣
私立東泰高中附設國中,新竹縣私立東泰高中附設國中,041306,新竹縣
私立仰德高中附設國中,新竹縣私立仰德高中附設國中,041307,新竹縣
縣立六家高級中學附設國中,新竹縣縣立六家高級中學附設國中,044311,新竹縣
縣立湖口高中附設國中,新竹縣縣立湖口高中附設國中,044320,新竹縣
國立卓蘭實驗高中附設國中,苗栗縣國立卓蘭實驗高中附設國中,050314,苗栗縣
私立君毅高中附設國中,苗栗縣私立君毅高中附設國中,051302,苗栗縣
私立建臺高中附設國中,苗栗縣私立建臺高中附設國中,051306,苗栗縣
私立全人實驗高中附設國中,苗栗縣私立全人實驗高中附設國中,051307,苗栗縣
縣立三義高中附設國中,苗栗縣縣立三義高中附設國中,054308,苗栗縣
縣立苑裡高中附設國中,苗栗縣縣立苑裡高中附設國中,054309,苗栗縣
縣立興華高中附設國中,苗栗縣縣立興華高中附設國中,054317,苗栗縣
縣立大同高中附設國中,苗栗縣縣立大同高中附設國中,054333,苗栗縣
私立精誠高中附設國中,彰化縣私立精誠高中附設國中,071311,彰化縣
私立文興高中附設國中,彰化縣私立文興高中附設國中,071317,彰化縣
財團法人正德高中附設國中,彰化縣財團法人正德高中附設國中,071318,彰化縣
縣立彰化藝術高中附設國中,彰化縣縣立彰化藝術高中附設國中,074308,彰化縣
縣立二林高中附設國中,彰化縣縣立二林高中附設國中,074313,彰化縣
縣立和美高中附設國中,彰化縣縣立和美高中附設國中,074323,彰化縣
縣立田中高中附設國中,彰化縣縣立田中高中附設國中,074328,彰化縣
縣立成功高中附設國中,彰化縣縣立成功高中附設國中,074339,彰化縣
私立三育高中附設國中,南投縣私立三育高中附設國中,081312,南投縣
私立弘明實驗高中附設國中,南投縣私立弘明實驗高中附設國中,081313,南投縣
私立普台高中附設國中,南投縣私立普台高中附設國中,081314,南投縣
縣立旭光高中附設國中,南投縣縣立旭光高中附設國中,084309,南投縣
私立永年高中附設國中,雲林縣私立永年高中附設國中,091307,雲林縣
私立正心高中附設國中,雲林縣私立正心高中附設國中,091308,雲林縣
私立文生高中附設國中,雲林縣私立文生高中附設國中,091311,雲林縣
私立揚子高中附設國中,雲林縣私立揚子高中附設國中,091316,雲林縣
雲林縣維多利亞實驗高中附設國中,雲林縣雲林縣維多利亞實驗高中附設國中,091320,雲林縣
縣立斗南高中附設國中,雲林縣縣立斗南高中附設國中,094301,雲林縣
縣立麥寮高中附設國中,雲林縣縣立麥寮高中附設國中,094307,雲林縣
縣立古坑華德福實驗高級中學附設國中,雲林縣縣立古坑華德福實驗高級中學附設國中,094308,雲林縣
私立同濟高中附設國中,嘉義縣私立同濟高中附設國中,101303,嘉義縣
私立協同高中附設國中,嘉義縣私立協同高中附設國中,101304,嘉義縣
縣立竹崎高中附設國中,嘉義縣縣立竹崎高中附設國中,104319,嘉義縣
縣立永慶高中附設國中,嘉義縣縣立永慶高中附設國中,104326,嘉義縣
私立陸興高中附設國中,屏東縣私立陸興高中附設國中,131308,屏東縣
私立美和高中附設國中,屏東縣私立美和高中附設國中,131311,屏東縣
縣立大同高中附設國中,屏東縣縣立大同高中附設國中,134304,屏東縣
縣立枋寮高中附設國中,屏東縣縣立枋寮高中附設國中,134321,屏東縣
縣立東港高中附設國中,屏東縣縣立東港高中附設國中,134324,屏東縣
縣立來義高中附設國中,屏東縣縣立來義高中附設國中,134334,屏東縣
國立臺東大學附屬體育高中附設國中,臺東縣國立臺東大學附屬體育高中附設國中,140301,臺東縣
臺東縣均一高中附設國中,臺東縣臺東縣均一高中附設國中,141301,臺東縣
私立育仁高中附設國中,臺東縣私立育仁高中附設國中,141307,臺東縣
縣立蘭嶼高中附設國中,臺東縣縣立蘭嶼高中附設國中,144322,臺東縣
私立海星高中附設國中,花蓮縣私立海星高中附設國中,151306,花蓮縣
財團法人慈濟大學附中附設國中,花蓮縣財團法人慈濟大學附中附設國中,151312,花蓮縣
縣立南平中學附設國中,花蓮縣縣立南平中學附設國中,154399,花蓮縣
私立二信高中附設國中,基隆市私立二信高中附設國中,171306,基隆市
輔大聖心高中附設國中,基隆市輔大聖心高中附設國中,171308,基隆市
市立中山高中附設國中,基隆市市立中山高中附設國中,173304,基隆市
市立安樂高中附設國中,基隆市市立安樂高中附設國中,173306,基隆市
市立暖暖高中附設國中,基隆市市立暖暖高中附設國中,173307,基隆市
市立八斗高中附設國中,基隆市市立八斗高中附設國中,173314,基隆市
國立科學工業園區實驗高中附設國中,新竹市國立科學工業園區實驗高中附設國中,180301,新竹市
私立光復高中附設國中,新竹市私立光復高中附設國中,181305,新竹市
私立曙光女中附設國中,新竹市私立曙光女中附設國中,181306,新竹市
私立磐石高中附設國中,新竹市私立磐石高中附設國中,181307,新竹市
市立成德高中附設國中,新竹市市立成德高中附設國中,183306,新竹市
市立香山高中附設國中,新竹市市立香山高中附設國中,183307,新竹市
市立建功高中附設國中,新竹市市立建功高中附設國中,183313,新竹市
私立興華高中附設國中,嘉義市私立興華高中附設國中,201304,嘉義市
私立嘉華高中附設國中,嘉義市私立嘉華高中附設國中,201310,嘉義市
私立輔仁高中附設國中,嘉義市私立輔仁高中附設國中,201312,嘉義市
私立宏仁女中附設國中,嘉義市私立宏仁女中附設國中,201313,嘉義市
